Map Equation, 250, 0.2, 0.3487302196000849
Map Equation, 250, 0.1, 0.5074604992654932
Map Equation, 250, 0.4, 0.42898518723343837
Map Equation, 250, 0.30000000000000004, 0.23733152231251314
Map Equation, 250, 0.5, 0.22832962293479916
Map Equation, 250, 0.7000000000000001, 0.21853503135832575
Map Equation, 250, 0.6, 0.25565834315442937
Map Equation, 500, 0.2, 0.6408516996207153
Map Equation, 500, 0.1, 0.45644600072236446
Map Equation, 500, 0.30000000000000004, 0.5824082580750594
Map Equation, 500, 0.4, 0.43292039725425785
Map Equation, 500, 0.5, 0.3327161975284749
Map Equation, 500, 0.6, 0.2573989644079377
Map Equation, 500, 0.7000000000000001, 0.2506898253991895
Map Equation, 250, 0.1, 0.49437892322051785
Map Equation, 250, 0.2, 0.37461807110885875
Map Equation, 250, 0.30000000000000004, 0.49722396095264587
Map Equation, 250, 0.4, 0.2801721908819153
Map Equation, 250, 0.5, 0.24435742788895784
Map Equation, 250, 0.6, 0.17080794562960483
Map Equation, 250, 0.7000000000000001, 0.22085155941232815
Map Equation, 500, 0.2, 0.3303433044210744
Map Equation, 500, 0.1, 0.5055303942214151
Map Equation, 250, 0.1, 0.43069257191866994
Map Equation, 250, 0.2, 0.3201029090807491
Map Equation, 250, 0.30000000000000004, 0.21044569734077814
Map Equation, 250, 0.4, 0.4103442704683406
Map Equation, 250, 0.6, 0.25791648268753276
Map Equation, 250, 0.5, 0.20607788871740979
Map Equation, 250, 0.7000000000000001, 0.2268626177860632
Map Equation, 500, 0.1, 0.4361010425059646
Map Equation, 500, 0.2, 0.27146504179871905
Map Equation, 500, 0.30000000000000004, 0.4818932505557737
Map Equation, 500, 0.4, 0.4583297234606706
Map Equation, 500, 0.5, 0.3336011015243496
Map Equation, 500, 0.7000000000000001, 0.24041922387274056
Map Equation, 250, 0.1, 0.46918740305716167
Map Equation, 500, 0.6, 0.27120809344517366
Map Equation, 250, 0.30000000000000004, 0.4826143518665126
Map Equation, 250, 0.2, 0.37501951659698474
Map Equation, 250, 0.5, 0.2263702126467972
Map Equation, 250, 0.4, 0.38849094621133856
Map Equation, 250, 0.7000000000000001, 0.12619866749461786
Map Equation, 250, 0.6, 0.26145268081846423
Map Equation, 500, 0.1, 0.6653559887637255
Map Equation, 500, 0.2, 0.36675812287613685
Map Equation, 500, 0.30000000000000004, 0.5017709779372643
